36102;31715;"ES";"Arribiltoa";"Comunidad Foral de Navarra";"Navarra";"NA";"43.230586440";"-1.525885220"
36103;31715;"ES";"Azpilikueta";"Comunidad Foral de Navarra";"Navarra";"NA";"43.184438250";"-1.507144040"
36104;31715;"ES";"Azpilkueta";"Comunidad Foral de Navarra";"Navarra";"NA";"43.184470940";"-1.507145180"
36105;31715;"ES";"Maia";"Comunidad Foral de Navarra";"Navarra";"NA";"43.203270400";"-1.478419420"
36106;31715;"ES";"Urrasun";"Comunidad Foral de Navarra";"Navarra";"NA";"43.189082280";"-1.488351420"
36107;31715;"ES";"Zuaztoi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.188904230";"-1.496460800"
36108;31720;"ES";"Bertiz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.137069360";"-1.616151130"
36109;31720;"ES";"Mugairi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.139880330";"-1.606571500"
36110;31720;"ES";"Oieregi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.136981360";"-1.616740120"
36111;31720;"ES";"Oronoz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.134824990";"-1.601740220"
36112;31720;"ES";"Señorio de Bertiz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.142453300";"-1.610523190"
36113;31720;"ES";"Zozaia";"Comunidad Foral de Navarra";"Navarra";"NA";"43.124032550";"-1.599240050"
36114;31730;"ES";"Aitzano";"Comunidad Foral de Navarra";"Navarra";"NA";"43.091068090";"-1.497796320"
36115;31730;"ES";"Ariztegi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.132430020";"-1.524511020"
36116;31730;"ES";"Etxerri";"Comunidad Foral de Navarra";"Navarra";"NA";"43.134001590";"-1.535888620"
36117;31730;"ES";"Gartzain";"Comunidad Foral de Navarra";"Navarra";"NA";"43.129875090";"-1.535935140"
36118;31730;"ES";"Irurita";"Comunidad Foral de Navarra";"Navarra";"NA";"43.130811810";"-1.548470420"
36119;31740;"ES";"Doneztebe";"Comunidad Foral de Navarra";"Navarra";"NA";"43.132365050";"-1.668870580"
36120;31740;"ES";"San Esteban";"Comunidad Foral de Navarra";"Navarra";"NA";"43.133275980";"-1.666639540"
36121;31744;"ES";"Elgorriaga";"Comunidad Foral de Navarra";"Navarra";"NA";"43.139013260";"-1.687621260"
36122;31745;"ES";"Ameztia";"Comunidad Foral de Navarra";"Navarra";"NA";"43.116066600";"-1.743150020"
36123;31745;"ES";"Aurtitz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.133019030";"-1.721025910"
36124;31745;"ES";"Ituren";"Comunidad Foral de Navarra";"Navarra";"NA";"43.129610020";"-1.704340080"
36125;31745;"ES";"Ltsaga";"Comunidad Foral de Navarra";"Navarra";"NA";"43.127732020";"-1.712510950"
36126;31746;"ES";"Aurkidi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.139812100";"-1.755150120"
36127;31746;"ES";"Azkota";"Comunidad Foral de Navarra";"Navarra";"NA";"43.113879650";"-1.749615040"
36128;31746;"ES";"Mendrasa";"Comunidad Foral de Navarra";"Navarra";"NA";"43.133722770";"-1.752431230"
36129;31746;"ES";"Sarekoa";"Comunidad Foral de Navarra";"Navarra";"NA";"43.121905920";"-1.754410210"
36130;31746;"ES";"Zubieta";"Comunidad Foral de Navarra";"Navarra";"NA";"43.125600020";"-1.742711610"
36131;31747;"ES";"Saldías";"Comunidad Foral de Navarra";"Navarra";"NA";"43.088458730";"-1.778181590"
36132;31748;"ES";"Eratsun";"Comunidad Foral de Navarra";"Navarra";"NA";"43.083653950";"-1.797860990"
36133;31749;"ES";"Ezkurra";"Comunidad Foral de Navarra";"Navarra";"NA";"43.084741020";"-1.824440460"
36134;31750;"ES";"Donamaría";"Comunidad Foral de Navarra";"Navarra";"NA";"43.112652250";"-1.674380010"
36135;31750;"ES";"Gaztelu";"Comunidad Foral de Navarra";"Navarra";"NA";"43.120251010";"-1.658636340"
36136;31750;"ES";"Uxarrea";"Comunidad Foral de Navarra";"Navarra";"NA";"43.111716220";"-1.673338130"
36137;31751;"ES";"Oitz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.107448330";"-1.686491030"
36138;31752;"ES";"Urrotz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.100536540";"-1.708561050"
36139;31753;"ES";"Beintza Labaien";"Comunidad Foral de Navarra";"Navarra";"NA";"43.087236920";"-1.738891490"
36140;31753;"ES";"Labaien";"Comunidad Foral de Navarra";"Navarra";"NA";"43.106177410";"-1.765561530"
36141;31754;"ES";"Aitasemegi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.174886390";"-1.858110230"
36142;31754;"ES";"Alkainzuriain";"Comunidad Foral de Navarra";"Navarra";"NA";"43.175805590";"-1.862355880"
36143;31754;"ES";"Alkasoaldea";"Comunidad Foral de Navarra";"Navarra";"NA";"43.186106200";"-1.857671720"
36144;31754;"ES";"Arano";"Comunidad Foral de Navarra";"Navarra";"NA";"43.200261210";"-1.895940930"
36145;31754;"ES";"Artikutza";"Comunidad Foral de Navarra";"Navarra";"NA";"43.212276080";"-1.796705290"
36146;31754;"ES";"Espidealdea";"Comunidad Foral de Navarra";"Navarra";"NA";"43.183897240";"-1.860496770"
36147;31754;"ES";"Goizueta";"Comunidad Foral de Navarra";"Navarra";"NA";"43.171728070";"-1.863820340"
36148;31754;"ES";"Latse";"Comunidad Foral de Navarra";"Navarra";"NA";"43.198079480";"-1.882340720"
36149;31754;"ES";"Suró";"Comunidad Foral de Navarra";"Navarra";"NA";"43.195282060";"-1.898846170"
36150;31754;"ES";"Tartazu";"Comunidad Foral de Navarra";"Navarra";"NA";"43.166303950";"-1.877265780"
36151;31754;"ES";"Urumea";"Comunidad Foral de Navarra";"Navarra";"NA";"43.204696190";"-1.886356660"
36152;31760;"ES";"Etxalar";"Comunidad Foral de Navarra";"Navarra";"NA";"43.234141780";"-1.638500820"
