35601;31241;"ES";"Zubielqui";"Comunidad Foral de Navarra";"Navarra";"NA";"42.678071730";"-2.066140560"
35602;31241;"ES";"Zufía";"Comunidad Foral de Navarra";"Navarra";"NA";"42.667246770";"-2.105631270"
35603;31242;"ES";"Villamayor de Monjardín";"Comunidad Foral de Navarra";"Navarra";"NA";"42.628028760";"-2.102691860"
35604;31243;"ES";"Arróniz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.589025320";"-2.093460260"
35605;31243;"ES";"Barbarín";"Comunidad Foral de Navarra";"Navarra";"NA";"42.602143970";"-2.101550680"
35606;31243;"ES";"Luquín";"Comunidad Foral de Navarra";"Navarra";"NA";"42.610901340";"-2.099561050"
35607;31243;"ES";"Urbiola";"Comunidad Foral de Navarra";"Navarra";"NA";"42.616467650";"-2.102361360"
35608;31250;"ES";"Oteiza de la Solana";"Comunidad Foral de Navarra";"Navarra";"NA";"42.616961190";"-1.955331520"
35609;31251;"ES";"Larraga";"Comunidad Foral de Navarra";"Navarra";"NA";"42.558028130";"-1.849851650"
35610;31252;"ES";"Berbinzana";"Comunidad Foral de Navarra";"Navarra";"NA";"42.527119250";"-1.834730010"
35611;31253;"ES";"Miranda de Arga";"Comunidad Foral de Navarra";"Navarra";"NA";"42.479818920";"-1.850510210"
35612;31254;"ES";"Vergalijo";"Comunidad Foral de Navarra";"Navarra";"NA";"42.470464810";"-1.804265410"
35613;31260;"ES";"Lerín";"Comunidad Foral de Navarra";"Navarra";"NA";"42.484995160";"-1.976830700"
35614;31261;"ES";"Andosilla";"Comunidad Foral de Navarra";"Navarra";"NA";"42.372852170";"-1.947970140"
35615;31262;"ES";"Allo";"Comunidad Foral de Navarra";"Navarra";"NA";"42.568689350";"-2.021711340"
35616;31263;"ES";"Arellano";"Comunidad Foral de Navarra";"Navarra";"NA";"42.606416720";"-2.044871760"
35617;31263;"ES";"Dicastillo";"Comunidad Foral de Navarra";"Navarra";"NA";"42.595843910";"-2.027180180"
35618;31264;"ES";"Aberin de la Solana";"Comunidad Foral de Navarra";"Navarra";"NA";"42.619674470";"-2.011458730"
