39902;32817;"ES";"Campo";"Galicia";"Ourense";"OR";"42.150454920";"-7.945951810"
39903;32817;"ES";"Campo de Veiga";"Galicia";"Ourense";"OR";"42.143526910";"-7.919771290"
39904;32817;"ES";"Cañon";"Galicia";"Ourense";"OR";"42.133518380";"-7.953432820"
39905;32817;"ES";"Carballeira";"Galicia";"Ourense";"OR";"42.148284540";"-7.974773420"
39906;32817;"ES";"Casal";"Galicia";"Ourense";"OR";"42.144959600";"-7.977752140"
39907;32817;"ES";"Casasoa";"Galicia";"Ourense";"OR";"42.138890680";"-7.960403980"
39908;32817;"ES";"Caseta";"Galicia";"Ourense";"OR";"42.137206870";"-7.943196040"
39909;32817;"ES";"Celanova";"Galicia";"Ourense";"OR";"42.142097680";"-7.973297310"
39910;32817;"ES";"Eilabai";"Galicia";"Ourense";"OR";"42.146114930";"-7.952496830"
39911;32817;"ES";"Einibo";"Galicia";"Ourense";"OR";"42.148902000";"-7.934431640"
39912;32817;"ES";"Feal de Ansemil";"Galicia";"Ourense";"OR";"42.141714070";"-7.942348790"
39913;32817;"ES";"Figueiredo";"Galicia";"Ourense";"OR";"42.146030200";"-7.935779350"
39914;32817;"ES";"Goterre";"Galicia";"Ourense";"OR";"42.146080850";"-7.977931270"
39915;32817;"ES";"Mandrás";"Galicia";"Ourense";"OR";"42.143750320";"-7.937989400"
39916;32817;"ES";"Mourillos";"Galicia";"Ourense";"OR";"42.155063710";"-7.942669450"
39917;32817;"ES";"O Abellal";"Galicia";"Ourense";"OR";"42.165895480";"-7.934095780"
39918;32817;"ES";"O Burgo";"Galicia";"Ourense";"OR";"42.142344790";"-7.956272540"
39919;32817;"ES";"O Mato";"Galicia";"Ourense";"OR";"42.151789590";"-7.948280080"
39920;32817;"ES";"O Outeiro";"Galicia";"Ourense";"OR";"42.153140170";"-8.016245210"
39921;32817;"ES";"O Redondo";"Galicia";"Ourense";"OR";"42.321499480";"-8.110641960"
39922;32817;"ES";"O Ribeiro";"Galicia";"Ourense";"OR";"42.166494580";"-7.939240310"
39923;32817;"ES";"O Val";"Galicia";"Ourense";"OR";"42.150678780";"-7.949383420"
39924;32817;"ES";"Os Barreiros";"Galicia";"Ourense";"OR";"42.148792120";"-7.972004340"
39925;32817;"ES";"Outeiro";"Galicia";"Ourense";"OR";"42.136785990";"-7.953844980"
39926;32817;"ES";"Pazos";"Galicia";"Ourense";"OR";"42.145679430";"-7.932848480"
39927;32817;"ES";"Penalta";"Galicia";"Ourense";"OR";"42.147315680";"-7.942139850"
39928;32817;"ES";"Quintairos";"Galicia";"Ourense";"OR";"42.170914780";"-7.933466150"
39929;32817;"ES";"Rial";"Galicia";"Ourense";"OR";"42.146704060";"-7.971567390"
39930;32817;"ES";"S. Munio";"Galicia";"Ourense";"OR";"42.142098860";"-7.973297540"
39931;32817;"ES";"Sambades";"Galicia";"Ourense";"OR";"42.142063000";"-7.973290750"
39932;32817;"ES";"Sampil";"Galicia";"Ourense";"OR";"42.140318020";"-7.969793970"
39933;32817;"ES";"Sandin";"Galicia";"Ourense";"OR";"42.146563860";"-7.932129290"
39934;32817;"ES";"Veiga-Celanova";"Galicia";"Ourense";"OR";"42.143729830";"-8.003744720"
39935;32820;"ES";"A Bouza";"Galicia";"Ourense";"OR";"42.278264170";"-8.052128310"
39936;32820;"ES";"A Teixugueira";"Galicia";"Ourense";"OR";"42.247552020";"-7.989996050"
39937;32820;"ES";"Calvelos";"Galicia";"Ourense";"OR";"42.256171330";"-8.095104080"
39938;32820;"ES";"Capital";"Galicia";"Ourense";"OR";"42.256622600";"-8.049709300"
39939;32820;"ES";"Cartelle";"Galicia";"Ourense";"OR";"42.256636000";"-8.049711850"
39940;32820;"ES";"Madarnás";"Galicia";"Ourense";"OR";"42.239099380";"-8.069833700"
39941;32820;"ES";"O Mato";"Galicia";"Ourense";"OR";"42.220525280";"-8.048642910"
39942;32820;"ES";"O Peto";"Galicia";"Ourense";"OR";"42.227627850";"-8.057368550"
39943;32820;"ES";"Reigoso";"Galicia";"Ourense";"OR";"42.260394080";"-8.054930580"
39944;32820;"ES";"San Martiño";"Galicia";"Ourense";"OR";"42.247966550";"-8.053513150"
39945;32820;"ES";"Sanguñedo";"Galicia";"Ourense";"OR";"42.224484800";"-8.056664150"
39946;32820;"ES";"Santa Cateliña";"Galicia";"Ourense";"OR";"42.242749680";"-8.027003740"
39947;32820;"ES";"Vilar de Vacas";"Galicia";"Ourense";"OR";"42.222659960";"-8.050341890"
39948;32821;"ES";"A Seara";"Galicia";"Ourense";"OR";"42.247038020";"-8.018037660"
39949;32821;"ES";"As Seixadas";"Galicia";"Ourense";"OR";"42.248611880";"-8.027172010"
39950;32821;"ES";"Baldariz";"Galicia";"Ourense";"OR";"42.253074090";"-8.049509200"
39951;32821;"ES";"Cartelle";"Galicia";"Ourense";"OR";"42.258476490";"-8.013240020"
39952;32821;"ES";"Lamas de Outeiro";"Galicia";"Ourense";"OR";"42.238053160";"-7.965720590"
