36202;31794;"ES";"Mardea";"Comunidad Foral de Navarra";"Navarra";"NA";"43.141962760";"-1.569385500"
36203;31794;"ES";"Oharriz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.139073680";"-1.556505450"
36204;31794;"ES";"Uharte";"Comunidad Foral de Navarra";"Navarra";"NA";"43.142814530";"-1.546590920"
36205;31795;"ES";"Lekaroz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.145442690";"-1.539670800"
36206;31796;"ES";"Almándoz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.091050540";"-1.605521510"
36207;31796;"ES";"Aniz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.111842240";"-1.580041180"
36208;31796;"ES";"Berroeta";"Comunidad Foral de Navarra";"Navarra";"NA";"43.104351200";"-1.589200040"
36209;31796;"ES";"Ziga";"Comunidad Foral de Navarra";"Navarra";"NA";"43.119756090";"-1.571667930"
36210;31796;"ES";"Zigaurre";"Comunidad Foral de Navarra";"Navarra";"NA";"43.124207160";"-1.557862040"
36211;31797;"ES";"Alkotz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.999319590";"-1.674201260"
36212;31797;"ES";"Arraitz-Orkin";"Comunidad Foral de Navarra";"Navarra";"NA";"43.002010310";"-1.647541620"
36213;31797;"ES";"Arraiz";"Comunidad Foral de Navarra";"Navarra";"NA";"43.006339050";"-1.638008110"
36214;31797;"ES";"Auza";"Comunidad Foral de Navarra";"Navarra";"NA";"42.992120540";"-1.711411610"
36215;31797;"ES";"Eltzaburu";"Comunidad Foral de Navarra";"Navarra";"NA";"43.010435590";"-1.720306180"
36216;31797;"ES";"Ilarregi";"Comunidad Foral de Navarra";"Navarra";"NA";"43.002821280";"-1.739813860"
36217;31797;"ES";"Iraizotz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.994351680";"-1.674131230"
36218;31797;"ES";"Larraintzar";"Comunidad Foral de Navarra";"Navarra";"NA";"42.979362230";"-1.695740080"
36219;31797;"ES";"Lozen";"Comunidad Foral de Navarra";"Navarra";"NA";"42.997806780";"-1.658291490"
36220;31797;"ES";"Suarbe";"Comunidad Foral de Navarra";"Navarra";"NA";"42.998662590";"-1.731570500"
36221;31797;"ES";"Ventas";"Comunidad Foral de Navarra";"Navarra";"NA";"43.009391290";"-1.636306310"
36222;31798;"ES";"Anue";"Comunidad Foral de Navarra";"Navarra";"NA";"42.961299880";"-1.617371160"
36223;31798;"ES";"Aritzu";"Comunidad Foral de Navarra";"Navarra";"NA";"42.976408910";"-1.614209230"
36224;31798;"ES";"Burutain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.928094140";"-1.606975600"
36225;31798;"ES";"Egozkue";"Comunidad Foral de Navarra";"Navarra";"NA";"42.961891840";"-1.577599870"
36226;31798;"ES";"Etsain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.930166260";"-1.575600480"
36227;31798;"ES";"Etuláin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.940724610";"-1.604452030"
36228;31798;"ES";"Etxaide";"Comunidad Foral de Navarra";"Navarra";"NA";"42.954190220";"-1.615662910"
36229;31798;"ES";"Lantz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.998363260";"-1.620060120"
36230;31798;"ES";"Leazkue";"Comunidad Foral de Navarra";"Navarra";"NA";"42.949581940";"-1.597065290"
36231;31798;"ES";"Olagüe";"Comunidad Foral de Navarra";"Navarra";"NA";"42.961318570";"-1.617381450"
36232;31799;"ES";"Anocíbar";"Comunidad Foral de Navarra";"Navarra";"NA";"42.920178280";"-1.639606340"
36233;31799;"ES";"Anoz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.897177690";"-1.641575250"
36234;31799;"ES";"Beraiz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.909191550";"-1.605426140"
36235;31799;"ES";"Ciáurriz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.928333370";"-1.636326460"
36236;31799;"ES";"Elso";"Comunidad Foral de Navarra";"Navarra";"NA";"42.972434420";"-1.669371180"
36237;31799;"ES";"Eltso";"Comunidad Foral de Navarra";"Navarra";"NA";"42.972410830";"-1.669370260"
36238;31799;"ES";"Enderiz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.906320890";"-1.614600410"
36239;31799;"ES";"Ezcabarte";"Comunidad Foral de Navarra";"Navarra";"NA";"42.928752790";"-1.637321630"
36240;31799;"ES";"Galain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.968480920";"-1.656899650"
36241;31799;"ES";"Gerendiain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.970196370";"-1.676989750"
36242;31799;"ES";"Gorrontz-Olano";"Comunidad Foral de Navarra";"Navarra";"NA";"42.956806470";"-1.693720290"
36243;31799;"ES";"Guenduláin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.939340380";"-1.633445920"
36244;31799;"ES";"Latasa";"Comunidad Foral de Navarra";"Navarra";"NA";"42.951614630";"-1.653275600"
