35701;31350;"ES";"Peralta";"Comunidad Foral de Navarra";"Navarra";"NA";"42.338954420";"-1.805051460"
35702;31360;"ES";"Funes";"Comunidad Foral de Navarra";"Navarra";"NA";"42.315308300";"-1.800981200"
35703;31370;"ES";"Falces";"Comunidad Foral de Navarra";"Navarra";"NA";"42.387800880";"-1.794060120"
35704;31380;"ES";"Caparroso";"Comunidad Foral de Navarra";"Navarra";"NA";"42.341280710";"-1.652510020"
35705;31381;"ES";"De Caparroso";"Comunidad Foral de Navarra";"Navarra";"NA";"42.335147090";"-1.657436860"
35706;31381;"ES";"La Estación";"Comunidad Foral de Navarra";"Navarra";"NA";"42.379464960";"-1.647570970"
35707;31382;"ES";"Mélida";"Comunidad Foral de Navarra";"Navarra";"NA";"42.358409440";"-1.550330340"
35708;31383;"ES";"Rada";"Comunidad Foral de Navarra";"Navarra";"NA";"42.321128240";"-1.574020670"
35709;31390;"ES";"Olite";"Comunidad Foral de Navarra";"Navarra";"NA";"42.479649260";"-1.651830360"
35710;31391;"ES";"Murillo El Cuende";"Comunidad Foral de Navarra";"Navarra";"NA";"42.361844970";"-1.586225410"
35711;31392;"ES";"Pitillas";"Comunidad Foral de Navarra";"Navarra";"NA";"42.422783500";"-1.620620890"
35712;31393;"ES";"Beire";"Comunidad Foral de Navarra";"Navarra";"NA";"42.453774830";"-1.621480180"
35713;31394;"ES";"Pueyo";"Comunidad Foral de Navarra";"Navarra";"NA";"42.566593830";"-1.648010450"
35714;31395;"ES";"Amatriáin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.586241760";"-1.569755940"
35715;31395;"ES";"Amunarrizqueta";"Comunidad Foral de Navarra";"Navarra";"NA";"42.629107620";"-1.560647680"
35716;31395;"ES";"Artariáin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.616214960";"-1.576705700"
35717;31395;"ES";"Barásoain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.605163360";"-1.645580130"
35718;31395;"ES";"Benegorri";"Comunidad Foral de Navarra";"Navarra";"NA";"42.581492730";"-1.612421550"
35719;31395;"ES";"Bezquiz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.576556680";"-1.599130400"
35720;31395;"ES";"Eristain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.615341130";"-1.608847280"
35721;31395;"ES";"Garínoain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.598496870";"-1.645371030"
35722;31395;"ES";"Iracheta";"Comunidad Foral de Navarra";"Navarra";"NA";"42.637236450";"-1.547771320"
35723;31395;"ES";"Leoz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.644425900";"-1.519720560"
35724;31395;"ES";"Mendívil";"Comunidad Foral de Navarra";"Navarra";"NA";"42.620751780";"-1.637011910"
35725;31395;"ES";"Orísoain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.602407760";"-1.604140660"
35726;31395;"ES";"Sansomain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.589125670";"-1.633618560"
