35401;31110;"ES";"Aeropuerto de Noain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.760327060";"-1.634915030"
35402;31110;"ES";"Noáin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.706001430";"-1.580360970"
35403;31110;"ES";"Pamplona";"Comunidad Foral de Navarra";"Navarra";"NA";"42.705990410";"-1.580360570"
35404;31110;"ES";"Valle de Elorz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.760096900";"-1.630721400"
35405;31119;"ES";"Elorz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.760415640";"-1.633280210"
35406;31119;"ES";"Guerendiáin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.705104470";"-1.603252280"
35407;31119;"ES";"Imárcoain";"Comunidad Foral de Navarra";"Navarra";"NA";"42.737062560";"-1.615411600"
35408;31119;"ES";"Oriz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.723685710";"-1.617860970"
35409;31119;"ES";"Torres de Elorz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.734602690";"-1.595171590"
35410;31120;"ES";"Poblado de Potasas";"Comunidad Foral de Navarra";"Navarra";"NA";"42.693774230";"-1.663030320"
35411;31130;"ES";"Mañeru";"Comunidad Foral de Navarra";"Navarra";"NA";"42.671091340";"-1.864460400"
35412;31131;"ES";"Cirauqui";"Comunidad Foral de Navarra";"Navarra";"NA";"42.677361500";"-1.889701880"
35413;31132;"ES";"Villatuerta";"Comunidad Foral de Navarra";"Navarra";"NA";"42.661914320";"-1.996141230"
35414;31133;"ES";"Basongaiz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.725153520";"-1.767300100"
35415;31133;"ES";"Legarda";"Comunidad Foral de Navarra";"Navarra";"NA";"42.712514050";"-1.772130580"
35416;31133;"ES";"Uterga";"Comunidad Foral de Navarra";"Navarra";"NA";"42.711528400";"-1.758920750"
35417;31140;"ES";"Artajona";"Comunidad Foral de Navarra";"Navarra";"NA";"42.587345880";"-1.763590650"
35418;31150;"ES";"Mendigorría";"Comunidad Foral de Navarra";"Navarra";"NA";"42.628231520";"-1.829561300"
35419;31150;"ES";"Muruzábal de Andión";"Comunidad Foral de Navarra";"Navarra";"NA";"42.604262990";"-1.855601480"
35420;31151;"ES";"Obanos";"Comunidad Foral de Navarra";"Navarra";"NA";"42.676774500";"-1.790360520"
35421;31152;"ES";"Muruzábal";"Comunidad Foral de Navarra";"Navarra";"NA";"42.689387830";"-1.771371150"
35422;31153;"ES";"Adiós";"Comunidad Foral de Navarra";"Navarra";"NA";"42.685809360";"-1.736231190"
35423;31153;"ES";"Enériz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.671831940";"-1.729861700"
35424;31154;"ES";"Añorbe";"Comunidad Foral de Navarra";"Navarra";"NA";"42.658791250";"-1.710621650"
35425;31154;"ES";"Tirapu";"Comunidad Foral de Navarra";"Navarra";"NA";"42.657385780";"-1.703451420"
35426;31154;"ES";"Úcar";"Comunidad Foral de Navarra";"Navarra";"NA";"42.675345770";"-1.705131020"
35427;31160;"ES";"Orcoyen";"Comunidad Foral de Navarra";"Navarra";"NA";"42.821910510";"-1.706100450"
35428;31170;"ES";"Arazuri";"Comunidad Foral de Navarra";"Navarra";"NA";"42.816405920";"-1.720441440"
35429;31170;"ES";"Iza";"Comunidad Foral de Navarra";"Navarra";"NA";"42.898911400";"-1.774386290"
35430;31171;"ES";"Asiáin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.830440790";"-1.786491280"
35431;31171;"ES";"Lizasoáin";"Comunidad Foral de Navarra";"Navarra";"NA";"42.834831750";"-1.769630070"
35432;31171;"ES";"Olza";"Comunidad Foral de Navarra";"Navarra";"NA";"42.846942910";"-1.779091610"
35433;31171;"ES";"Ororbia";"Comunidad Foral de Navarra";"Navarra";"NA";"42.815490500";"-1.749070830"
35434;31172;"ES";"Aizpún";"Comunidad Foral de Navarra";"Navarra";"NA";"42.833036040";"-1.875471140"
35435;31172;"ES";"Anoz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.863367310";"-1.819651240"
35436;31172;"ES";"Arteta";"Comunidad Foral de Navarra";"Navarra";"NA";"42.861122550";"-1.869750330"
35437;31172;"ES";"Azanza";"Comunidad Foral de Navarra";"Navarra";"NA";"42.826961060";"-1.857234300"
35438;31172;"ES";"Beasoain-Eguillor";"Comunidad Foral de Navarra";"Navarra";"NA";"42.835998100";"-1.811516180"
35439;31172;"ES";"Eguíllor";"Comunidad Foral de Navarra";"Navarra";"NA";"42.852525940";"-1.808126050"
35440;31172;"ES";"Goñi";"Comunidad Foral de Navarra";"Navarra";"NA";"42.851770820";"-1.901550920"
35441;31172;"ES";"Ilzarbe";"Comunidad Foral de Navarra";"Navarra";"NA";"42.863510980";"-1.837020680"
35442;31172;"ES";"Lete";"Comunidad Foral de Navarra";"Navarra";"NA";"42.864806670";"-1.797890440"
35443;31172;"ES";"Munárriz";"Comunidad Foral de Navarra";"Navarra";"NA";"42.816015180";"-1.898020220"
35444;31172;"ES";"Ollo";"Comunidad Foral de Navarra";"Navarra";"NA";"42.867982650";"-1.858741840"
35445;31172;"ES";"Saldise";"Comunidad Foral de Navarra";"Navarra";"NA";"42.854201580";"-1.830716600"
